user_id,we_id,first_name,last_name,email,phone,gender,birth_date,city,region,country,country_code,created_at,updated_at,first_seen,last_seen,opt_in_email,opt_in_sms,opt_in_push,opt_in_whatsapp,total_revenue,total_orders,avg_order_value,last_order_date,custom_attributes
we_cust8382488970,WE8174937790,Eve,Smith,user839@example.com,+15557614957,female,,Los Angeles,ON,United States,GB,2022-10-25 03:49:59,2025-02-08 04:13:47,2022-10-09 00:16:15,2025-01-30 09:10:32,True,True,False,True,327.35,9,82.85,2024-04-01 02:43:39,{}
we_cust7552812957,WE1199995873,Carol,Jones,user840@example.com,+15557264395,male,,Sydney,NSW,Canada,US,2022-03-30 21:37:06,2025-01-07 09:02:10,2022-05-23 19:42:33,2024-10-09 10:34:36,True,False,True,False,563.25,3,92.2,2024-08-07 09:51:27,{}
we_cust8598503901,WE3428383427,Bob,Kim,user841@example.com,+15556150388,female,,Sydney,CA,United States,GB,2023-06-26 02:18:52,2024-12-26 11:54:48,2022-05-15 14:07:28,2024-12-08 14:37:29,True,False,False,False,253.12,10,82.2,2024-06-26 00:09:48,{}
we_cust1316756902,WE7866401008,David,Chen,user842@example.com,+15552182379,unknown,,Toronto,ON,United Kingdom,GB,2022-02-12 17:43:10,2024-10-13 13:36:37,2022-01-23 18:49:19,2024-10-28 13:31:56,True,False,False,True,629.92,2,54.21,2024-09-29 13:02:09,{}
we_cust9471306442,WE8940678930,Eve,Smith,user843@example.com,+15558578483,unknown,,New York,ON,United Kingdom,GB,2022-04-08 19:14:51,2024-10-17 12:51:29,2022-11-03 18:07:18,2024-12-07 22:04:08,True,True,True,True,82.52,1,61.76,2024-09-11 17:26:24,{}
we_cust3758823240,WE7522197033,Carol,Smith,user844@example.com,+15553624405,unknown,,Toronto,NSW,Canada,US,2023-11-21 13:23:08,2024-08-21 15:55:25,2022-03-21 17:01:50,2024-10-18 04:47:19,True,False,True,False,445.7,10,95.06,2024-06-08 04:44:46,{}
we_cust7227593033,WE7827635761,Alice,Patel,user845@example.com,+15555007990,unknown,,London,Greater London,United Kingdom,US,2022-09-09 15:14:02,2024-07-23 07:41:27,2022-01-15 10:36:17,2024-12-05 12:58:49,True,False,True,False,205.04,6,75.22,2024-07-22 20:21:39,{}
we_cust2479679716,WE8750347488,Carol,Jones,user846@example.com,+15551230535,male,,Toronto,NY,Australia,GB,2023-02-19 20:53:08,2024-02-07 13:44:14,2022-03-19 04:43:34,2024-11-27 19:34:14,True,True,True,False,291.96,4,69.98,2024-05-19 18:14:16,{}
we_cust5150074940,WE3138711286,Alice,Chen,user847@example.com,+15556310666,male,,Los Angeles,NSW,Australia,IN,2022-09-09 12:05:25,2024-01-02 10:40:52,2022-07-13 22:42:03,2024-06-30 17:34:16,True,False,True,False,615.05,7,96.4,2024-03-19 23:01:17,{}
we_cust5952163720,WE2285391294,Alice,Kim,user848@example.com,+15554643777,male,,Toronto,Greater London,Australia,US,2022-04-09 17:53:44,2024-02-01 04:08:34,2022-05-13 23:48:16,2025-01-05 05:55:59,True,True,False,False,256.06,9,118.15,2025-01-08 01:28:13,{}
we_cust1707196784,WE3114830037,Bob,Jones,user849@example.com,+15553776768,male,,New York,NSW,United States,AU,2022-02-18 19:22:22,2024-04-18 03:22:29,2022-10-27 03:24:06,2024-09-03 07:37:19,True,False,False,True,122.3,5,96.22,2024-01-02 09:33:44,{}
we_cust4046558332,WE4236363206,Bob,Patel,user850@example.com,+15558612924,unknown,,New York,ON,United States,IN,2023-07-17 16:01:53,2024-12-31 18:58:37,2022-10-26 18:42:27,2025-01-23 14:14:12,True,True,True,False,157.1,5,89.47,2024-02-26 07:19:28,{}
we_cust9138644862,WE2954250250,Eve,Chen,user851@example.com,+15552163149,male,,Los Angeles,NY,United States,US,2023-10-29 03:50:10,2024-12-27 23:48:50,2022-05-30 21:31:29,2024-07-18 11:21:02,True,False,True,False,534.76,7,72.87,2024-02-25 06:00:47,{}
we_cust4633257620,WE1529455987,David,Kim,user852@example.com,+15555062767,unknown,,New York,NY,United Kingdom,US,2022-05-22 18:52:03,2024-06-20 07:15:34,2022-07-14 13:35:46,2024-08-26 21:52:09,True,True,True,False,67.65,3,99.64,2024-01-17 17:55:05,{}
we_cust2076341629,WE7619496875,Bob,Chen,user853@example.com,+15552043884,unknown,,London,NSW,United Kingdom,GB,2022-11-02 23:06:59,2024-03-31 06:44:23,2022-03-07 04:58:54,2024-12-08 16:49:16,True,False,False,True,314.63,2,59.75,2024-10-22 09:12:21,{}
we_cust7660813178,WE5097385937,Carol,Smith,user854@example.com,+15554367288,male,,Sydney,ON,Australia,US,2023-03-26 21:43:26,2024-08-07 05:22:24,2022-03-19 21:00:04,2024-09-07 12:14:40,True,False,True,False,143.68,9,43.21,2025-01-17 07:15:05,{}
we_cust3291270703,WE4506052971,Eve,Chen,user855@example.com,+15559298461,female,,London,Greater London,Canada,CA,2023-09-04 11:49:46,2024-04-17 10:03:28,2022-11-02 10:04:46,2025-02-20 07:06:21,True,True,True,False,462.04,8,49.42,2024-01-26 03:22:39,{}
we_cust1662259333,WE7539356938,Eve,Smith,user856@example.com,+15559179812,female,,New York,CA,India,GB,2023-07-14 14:58:45,2024-10-22 23:47:45,2022-07-19 17:33:28,2025-01-29 09:10:32,False,True,True,False,639.85,1,60.42,2024-04-22 18:18:35,{}
we_cust7894019119,WE3649302380,David,Chen,user857@example.com,+15555776121,female,,Los Angeles,NY,United States,GB,2022-04-25 03:53:59,2024-06-22 12:52:54,2022-09-04 10:03:26,2024-09-08 19:12:31,True,True,False,True,173.61,5,112.95,2024-11-07 13:09:31,{}
we_cust3420721027,WE9109653612,Alice,Chen,user858@example.com,+15559084589,male,,New York,Greater London,Canada,AU,2023-05-02 20:11:29,2024-11-11 04:18:54,2022-11-23 17:17:13,2024-10-05 07:01:39,True,False,True,True,397.02,4,101.1,2024-06-08 10:34:13,{}
we_cust1121863227,WE9486561761,Eve,Chen,user859@example.com,+15554396668,male,,Toronto,Greater London,United States,GB,2023-11-02 16:34:24,2024-05-22 22:23:56,2022-07-09 13:48:47,2024-07-04 23:06:55,True,True,True,True,153.98,3,40.06,2025-02-06 09:08:00,{}
we_cust7772180882,WE8303035944,Carol,Kim,user860@example.com,+15552861125,unknown,,New York,CA,United Kingdom,GB,2022-06-20 06:01:07,2024-09-21 04:03:20,2022-09-15 20:23:17,2024-12-12 01:55:39,True,True,False,False,502.93,4,91.99,2024-08-18 03:03:20,{}
we_cust3796581976,WE5718685209,Carol,Smith,user861@example.com,+15557807991,female,,Toronto,Greater London,United Kingdom,GB,2023-04-17 12:47:02,2024-01-08 23:22:21,2022-04-18 16:09:15,2024-07-09 06:32:59,True,False,True,False,201.51,4,93.36,2024-09-22 21:39:40,{}
we_cust3744446292,WE1401142204,Bob,Jones,user862@example.com,+15557188780,unknown,,London,NY,United States,US,2022-08-08 04:53:07,2024-01-31 16:01:23,2022-10-27 13:00:55,2024-08-15 04:10:32,False,False,False,True,220.25,1,55.1,2024-01-31 11:26:46,{}
we_cust9403748506,WE5503456139,Alice,Chen,user863@example.com,+15559109805,female,,London,NY,United Kingdom,US,2022-11-30 19:53:34,2025-01-23 23:38:10,2022-07-17 10:17:38,2024-10-21 05:18:13,False,False,True,False,358.51,8,84.78,2024-05-06 12:53:17,{}
we_cust3074232200,WE4642842992,Eve,Kim,user864@example.com,+15555085605,unknown,,Sydney,ON,India,GB,2023-06-02 06:08:57,2024-05-05 06:47:42,2022-06-08 01:58:20,2024-07-27 18:01:27,True,True,False,True,434.27,9,62.79,2024-03-12 18:04:29,{}
we_cust8236980551,WE9889715858,Alice,Patel,user865@example.com,+15552559637,unknown,,Los Angeles,Greater London,India,GB,2023-03-11 13:30:55,2024-11-14 09:20:53,2022-03-31 07:30:20,2024-10-26 14:32:00,True,True,True,False,654.9,6,77.23,2024-06-29 05:13:00,{}
we_cust6572436051,WE2435317546,David,Chen,user866@example.com,+15557692288,unknown,,Toronto,NY,Canada,US,2023-06-03 13:27:03,2025-01-22 14:46:43,2022-01-28 13:52:46,2024-10-13 20:50:59,True,True,True,False,135.35,5,87.9,2025-02-05 16:56:55,{}
we_cust9903351330,WE6132801299,Bob,Jones,user867@example.com,+15555421581,unknown,,New York,NY,Canada,US,2022-09-01 14:21:24,2024-04-14 07:12:17,2022-03-15 18:28:43,2024-12-06 18:45:01,True,False,True,True,476.02,3,106.34,2024-02-29 13:16:49,{}
we_cust1257324536,WE8515934545,David,Patel,user868@example.com,+15552053609,unknown,,London,NSW,United States,US,2023-02-14 21:03:34,2025-02-19 13:29:31,2022-12-21 12:27:05,2024-10-10 01:05:03,True,False,True,False,204.72,6,78.57,2024-05-05 06:45:25,{}
we_cust7183058541,WE9199492259,Alice,Jones,user869@example.com,+15554396136,unknown,,Los Angeles,NSW,Canada,US,2022-04-22 22:57:55,2024-03-27 08:16:16,2022-08-10 04:38:08,2024-10-18 05:52:12,True,False,True,False,607.26,5,113.86,2024-12-02 07:11:29,{}
we_cust7374810067,WE4923159789,Bob,Chen,user870@example.com,+15554348493,unknown,,New York,Greater London,United Kingdom,US,2023-07-18 00:43:10,2024-08-06 17:28:03,2022-04-02 03:52:20,2024-06-26 16:52:49,True,True,True,False,303.47,8,106.75,2024-11-30 23:41:41,{}
we_cust6171239466,WE8892183625,Bob,Jones,user871@example.com,+15556411736,male,,Los Angeles,NSW,United Kingdom,GB,2022-11-01 08:25:52,2024-11-24 03:32:37,2022-01-04 23:22:30,2024-11-12 22:30:20,True,True,True,False,101.3,3,113.93,2024-08-19 22:28:00,{}
we_cust3605585995,WE4482028056,Bob,Jones,user872@example.com,+15552167919,male,,Los Angeles,Greater London,United States,AU,2023-12-18 15:55:00,2024-03-11 22:56:40,2022-07-15 10:34:35,2024-07-10 20:22:36,True,True,True,True,184.0,3,109.21,2024-04-22 04:08:31,{}
we_cust8380312396,WE9645849011,Carol,Kim,user873@example.com,+15555803130,female,,London,NSW,Canada,US,2022-02-15 18:13:31,2024-01-25 15:10:49,2022-09-15 07:24:32,2024-12-02 15:56:28,True,False,False,False,277.89,8,115.08,2024-02-16 09:50:01,{}
we_cust8991977937,WE6456962334,Carol,Jones,user874@example.com,+15555502638,female,,London,CA,United States,GB,2022-03-23 09:43:30,2024-10-18 02:05:19,2022-08-13 22:40:47,2024-09-27 14:26:43,True,False,True,False,419.17,1,58.03,2024-08-25 22:09:46,{}
we_cust9484167278,WE5436244061,Bob,Kim,user875@example.com,+15551912788,unknown,,Toronto,NY,Canada,US,2023-11-27 14:06:36,2025-01-03 00:23:16,2022-08-27 20:54:29,2025-02-08 15:15:35,True,False,True,False,617.23,7,96.8,2025-02-24 04:58:34,{}
we_cust3412273600,WE2266682342,Bob,Patel,user876@example.com,+15558100609,male,,New York,ON,United Kingdom,US,2023-07-18 09:25:33,2024-10-22 19:28:35,2022-10-07 23:47:37,2025-02-17 08:09:49,True,False,False,False,579.15,10,110.64,2024-03-24 17:02:33,{}
we_cust2370592316,WE7502153227,Bob,Smith,user877@example.com,+15551514844,unknown,,Toronto,NY,United Kingdom,US,2022-05-10 00:40:39,2024-02-08 19:44:39,2022-03-17 19:38:28,2024-08-12 00:43:44,True,True,False,True,693.0,1,83.21,2024-02-13 09:40:51,{}
we_cust3003484425,WE1959311684,Eve,Smith,user878@example.com,+15557544670,female,,New York,CA,United States,GB,2023-08-26 19:03:05,2025-02-28 19:28:53,2022-07-22 01:42:38,2024-06-28 22:52:40,False,True,True,False,598.11,7,42.51,2024-09-15 14:17:22,{}
we_cust6443749394,WE1932698393,Alice,Smith,user879@example.com,+15558614841,female,,Sydney,NY,United Kingdom,CA,2023-09-02 23:57:31,2024-05-05 09:59:08,2022-05-30 02:21:40,2024-10-20 16:08:56,True,False,True,False,195.99,3,103.59,2024-06-27 06:52:19,{}
we_cust2064803502,WE8052115606,Alice,Smith,user880@example.com,+15559675364,male,,Los Angeles,Greater London,United States,GB,2023-10-13 05:08:29,2024-12-22 07:17:54,2022-07-26 04:04:20,2024-11-12 07:26:41,False,True,False,True,307.17,4,98.56,2024-03-14 01:41:34,{}
we_cust1415802902,WE3238943858,David,Patel,user881@example.com,+15554932614,female,,New York,NY,Australia,US,2022-08-28 18:58:09,2024-06-30 14:03:32,2022-03-10 00:33:42,2024-08-02 23:52:15,True,False,True,False,458.41,4,94.72,2024-02-05 12:10:20,{}
we_cust7937993287,WE7471550178,Carol,Kim,user882@example.com,+15554557663,male,,London,CA,United Kingdom,IN,2022-07-30 05:33:00,2024-10-16 07:51:25,2022-01-21 21:30:24,2024-11-06 07:46:58,True,True,False,True,533.34,10,46.19,2024-03-23 10:20:13,{}
we_cust2343100352,WE3351579335,Carol,Chen,user883@example.com,+15552334949,male,,London,Greater London,Australia,US,2023-03-23 03:42:00,2024-03-06 01:09:16,2022-04-12 20:00:34,2024-08-04 08:08:45,True,True,True,False,230.03,1,81.32,2024-04-14 16:35:24,{}
we_cust4277581356,WE4262854577,Carol,Jones,user884@example.com,+15553758963,male,,Los Angeles,NSW,United States,GB,2022-06-27 13:55:30,2024-06-18 05:59:32,2022-08-28 23:05:02,2024-11-11 14:04:35,True,True,True,True,589.44,3,86.77,2024-08-10 04:22:13,{}
we_cust7505693643,WE6026899503,Carol,Smith,user885@example.com,+15552837001,unknown,,London,CA,United Kingdom,US,2022-10-20 17:48:41,2024-09-27 00:53:15,2022-06-15 13:16:36,2024-12-18 03:15:43,True,True,True,True,260.24,5,92.71,2024-02-29 12:30:50,{}
we_cust6620138568,WE6124484457,Carol,Jones,user886@example.com,+15558304917,female,,London,Greater London,United States,US,2022-10-26 10:09:12,2024-04-26 06:21:50,2022-01-31 06:53:07,2025-01-14 20:16:19,False,True,True,False,554.55,9,47.28,2024-05-23 22:33:56,{}
we_cust1099541460,WE7690022410,Eve,Smith,user887@example.com,+15551142047,female,,New York,CA,United States,CA,2023-02-06 12:09:07,2024-07-25 21:50:35,2022-03-20 16:05:07,2024-11-20 01:33:32,True,True,True,False,381.59,4,77.8,2024-02-23 11:19:04,{}
we_cust9354711271,WE6162264448,Alice,Kim,user888@example.com,+15552251762,unknown,,New York,CA,United States,US,2023-06-29 14:54:00,2024-05-06 19:39:00,2022-04-21 19:09:34,2025-02-04 16:07:15,False,False,True,False,471.51,6,59.91,2024-11-04 14:59:18,{}
we_cust7465834732,WE4272166188,David,Kim,user889@example.com,+15553214197,male,,New York,ON,United States,GB,2022-05-17 22:55:09,2024-11-26 03:15:49,2022-09-29 00:02:55,2024-06-22 07:58:57,True,False,False,True,305.49,6,78.37,2025-02-28 16:39:43,{}
we_cust5151887478,WE6618716546,Eve,Jones,user890@example.com,+15559923483,unknown,,New York,Greater London,United Kingdom,GB,2023-07-15 02:59:06,2024-07-22 10:50:36,2022-05-12 22:42:42,2024-07-10 17:22:14,True,True,False,False,346.93,5,102.19,2024-07-12 18:20:37,{}
we_cust2515672889,WE5132795410,Eve,Jones,user891@example.com,+15554893573,female,,Los Angeles,NY,United States,US,2022-04-04 23:26:10,2024-09-26 18:08:32,2022-12-23 06:32:03,2024-06-21 07:26:57,False,True,False,True,369.27,6,54.26,2024-12-15 03:19:38,{}
we_cust5512036684,WE9272034739,David,Chen,user892@example.com,+15557243687,unknown,,Toronto,NSW,United Kingdom,US,2022-06-01 12:13:06,2024-09-05 03:57:15,2022-12-27 14:43:18,2024-06-25 20:41:46,True,False,False,False,294.16,9,94.37,2025-01-12 18:28:02,{}
we_cust7316122432,WE4409990720,David,Smith,user893@example.com,+15553076995,female,,Sydney,Greater London,United Kingdom,US,2023-01-17 07:23:49,2024-11-03 10:17:17,2022-07-07 08:04:44,2024-07-25 06:09:52,True,False,True,True,531.46,6,84.89,2024-04-03 10:28:19,{}
we_cust3305069227,WE1977480265,Eve,Kim,user894@example.com,+15558303257,male,,Sydney,NY,United States,US,2023-04-23 07:50:48,2024-06-11 08:59:11,2022-12-26 23:55:37,2024-07-28 13:00:07,True,True,True,True,546.7,9,86.49,2024-01-18 09:17:37,{}
we_cust4638577630,WE8383500691,Eve,Jones,user895@example.com,+15558889945,unknown,,London,NY,United Kingdom,US,2023-09-27 18:16:27,2025-01-21 18:41:41,2022-11-08 18:13:24,2024-08-23 04:10:12,True,False,False,True,195.14,3,74.83,2024-08-11 01:44:41,{}
we_cust2850820685,WE2746905975,Eve,Jones,user896@example.com,+15556548605,unknown,,Sydney,ON,United States,US,2023-01-02 19:59:09,2024-01-23 02:39:12,2022-06-19 15:05:53,2025-02-01 14:18:06,True,False,False,False,534.48,10,92.62,2024-09-23 10:13:27,{}
we_cust9085085822,WE5360090895,Alice,Chen,user897@example.com,+15553986772,unknown,,Sydney,ON,Canada,GB,2023-06-26 23:02:48,2024-07-21 18:56:14,2022-07-12 12:34:44,2024-06-04 12:59:54,True,False,False,False,174.98,2,46.5,2024-10-13 19:33:25,{}
we_cust8419590655,WE4132825901,Eve,Patel,user898@example.com,+15556081320,unknown,,Sydney,CA,United States,US,2022-09-16 12:07:40,2024-04-30 19:22:11,2022-07-28 17:28:47,2025-01-10 19:00:35,True,True,True,False,233.0,1,110.33,2024-10-17 07:02:36,{}
we_cust8575707116,WE5166396688,Eve,Smith,user899@example.com,+15551748997,male,,London,ON,United States,IN,2023-12-03 07:48:06,2024-05-27 11:26:56,2022-03-02 07:00:22,2024-12-13 18:16:14,True,True,False,False,91.63,1,52.73,2024-02-22 21:32:49,{}
we_cust2571688961,WE4400288463,Alice,Chen,user900@example.com,+15559024092,female,,Sydney,ON,India,GB,2023-08-23 06:23:38,2024-10-18 05:49:54,2022-08-10 06:22:19,2024-06-26 07:11:35,True,False,True,False,68.94,5,65.57,2024-07-31 04:47:38,{}
we_cust2720484983,WE8324914125,Carol,Kim,user901@example.com,+15556377489,male,,Los Angeles,Greater London,Canada,AU,2022-09-05 17:13:53,2024-08-25 07:40:04,2022-04-14 21:20:08,2025-01-17 15:35:10,True,False,False,True,663.14,7,64.3,2025-02-24 12:24:40,{}
we_cust6131005449,WE2459977560,Bob,Smith,user902@example.com,+15554875297,unknown,,New York,ON,United Kingdom,AU,2023-07-06 14:42:07,2024-02-07 16:50:56,2022-02-06 09:49:03,2024-12-06 04:19:05,True,False,True,True,313.11,7,90.23,2025-02-25 03:14:40,{}
we_cust7671041685,WE4322448575,Eve,Jones,user903@example.com,+15552575701,female,,Toronto,Greater London,United States,GB,2022-11-05 04:28:21,2024-02-04 16:00:34,2022-03-07 17:29:11,2024-07-24 07:07:27,True,True,True,True,476.94,7,59.63,2024-09-23 05:13:18,{}
we_cust5610783750,WE4104969856,Bob,Kim,user904@example.com,+15558143816,male,,London,Greater London,Canada,US,2022-04-30 09:49:03,2024-10-31 19:18:18,2022-05-27 00:14:00,2025-01-09 11:28:02,True,False,False,False,617.2,4,57.65,2024-12-23 14:34:15,{}
we_cust7460728316,WE5106644381,David,Chen,user905@example.com,+15556961221,male,,Los Angeles,ON,United Kingdom,GB,2022-02-28 17:16:35,2024-06-02 08:23:50,2022-01-25 07:29:04,2024-12-12 23:17:06,True,True,True,False,456.25,5,105.23,2024-05-21 12:49:31,{}
we_cust1510289448,WE1522979885,Carol,Patel,user906@example.com,+15553722667,female,,New York,NY,United Kingdom,US,2023-11-17 04:14:27,2024-04-13 17:56:04,2022-09-14 06:18:54,2024-10-23 19:06:32,False,False,True,False,256.31,10,114.05,2024-02-17 10:55:33,{}
we_cust5187948804,WE6814899297,David,Patel,user907@example.com,+15552311470,unknown,,London,Greater London,United States,IN,2023-06-04 23:02:12,2024-05-09 01:26:58,2022-07-04 03:59:43,2024-09-29 01:13:43,True,True,False,True,587.37,3,115.18,2024-03-12 13:50:14,{}
we_cust6986770879,WE9041513105,Carol,Kim,user908@example.com,+15558050518,unknown,,Sydney,NSW,Canada,US,2023-12-21 10:18:30,2024-12-14 20:48:19,2022-06-16 23:38:12,2024-11-16 10:00:36,True,False,True,False,285.95,8,73.74,2024-06-25 11:20:43,{}
we_cust9327720702,WE3060621861,David,Chen,user909@example.com,+15554443842,male,,London,NY,Australia,US,2023-12-24 00:04:24,2025-01-11 06:27:29,2022-06-20 17:01:43,2024-06-01 13:15:23,True,True,True,True,41.89,8,53.8,2025-01-25 04:24:30,{}
we_cust4242550727,WE1202917184,David,Chen,user910@example.com,+15555272317,unknown,,Toronto,NSW,Australia,US,2023-05-26 14:22:21,2024-11-12 12:23:24,2022-06-29 08:05:24,2024-10-23 21:28:06,True,True,False,False,314.76,4,90.14,2024-07-22 14:56:48,{}
we_cust7481631841,WE8994155456,Carol,Chen,user911@example.com,+15556618262,female,,Sydney,NY,Canada,AU,2022-10-19 01:37:53,2024-11-12 17:27:57,2022-08-15 20:48:23,2024-07-25 10:32:23,True,True,False,False,430.0,4,67.32,2025-01-27 06:21:34,{}
we_cust3147818256,WE5343175023,Alice,Kim,user912@example.com,+15558148213,female,,New York,CA,United States,GB,2022-01-01 10:12:36,2024-05-16 12:40:24,2022-12-17 15:35:06,2024-11-27 23:22:45,False,True,False,False,673.96,7,71.38,2024-11-02 12:07:11,{}
we_cust1194576436,WE2805247788,Carol,Patel,user913@example.com,+15556030862,female,,London,NY,United States,US,2023-05-10 19:13:20,2024-06-01 09:59:54,2022-04-10 22:50:23,2024-11-16 03:36:10,False,True,True,False,442.45,7,55.08,2024-03-09 01:56:45,{}
we_cust2962750929,WE6447705366,Alice,Patel,user914@example.com,+15552068862,unknown,,Toronto,Greater London,United States,GB,2022-11-15 01:50:19,2024-03-25 08:58:00,2022-02-23 20:18:28,2025-01-25 14:05:45,True,True,True,False,521.76,5,41.46,2024-11-12 18:23:37,{}
we_cust3214080278,WE8878321436,David,Kim,user915@example.com,+15556070364,male,,London,CA,United States,US,2023-03-15 12:32:58,2025-02-14 08:46:17,2022-04-10 20:39:39,2024-09-05 13:37:32,True,False,True,True,291.74,1,64.05,2024-08-01 15:25:40,{}
we_cust7928074841,WE6726187035,Eve,Kim,user916@example.com,+15556261429,female,,Toronto,NSW,India,US,2023-04-20 07:28:45,2024-04-29 21:40:09,2022-01-24 15:06:43,2024-06-17 04:14:33,True,True,True,False,488.29,8,115.49,2024-02-25 07:33:25,{}
we_cust5992908271,WE7315256555,Bob,Kim,user917@example.com,+15553903809,female,,Toronto,Greater London,United Kingdom,GB,2022-02-11 12:36:16,2024-12-08 04:55:41,2022-07-05 12:06:19,2024-11-19 00:04:51,True,False,False,False,526.23,3,96.59,2024-02-07 15:34:04,{}
we_cust7581349462,WE9943504611,Carol,Kim,user918@example.com,+15558529305,male,,London,NY,United Kingdom,CA,2023-08-30 08:21:06,2024-02-27 00:02:13,2022-01-15 19:51:01,2024-11-27 23:33:10,True,False,False,False,379.28,8,104.73,2024-08-15 22:00:28,{}
we_cust6582557981,WE3560007817,Eve,Patel,user919@example.com,+15554923376,unknown,,New York,ON,United States,GB,2022-09-27 05:22:25,2024-01-03 04:01:01,2022-10-28 21:23:01,2025-02-04 14:53:20,False,False,False,False,591.66,5,109.9,2024-09-20 12:08:02,{}
we_cust4503614567,WE1200663963,Carol,Jones,user920@example.com,+15551000505,unknown,,London,NY,United States,AU,2022-11-17 12:26:33,2024-05-02 23:40:11,2022-06-30 22:43:16,2024-06-16 16:45:21,True,True,False,False,493.58,10,79.21,2024-07-16 18:38:46,{}
we_cust6877052039,WE9493563684,Alice,Patel,user921@example.com,+15555566212,male,,Los Angeles,NY,India,US,2022-12-13 13:49:56,2024-06-18 20:04:18,2022-01-08 08:30:40,2024-09-03 00:11:52,True,False,False,False,462.68,8,75.82,2024-04-22 17:59:02,{}
we_cust3893976444,WE3277948815,Alice,Smith,user922@example.com,+15557614775,male,,Toronto,CA,United Kingdom,US,2022-02-13 09:51:48,2024-05-12 19:50:14,2022-06-19 03:58:09,2024-08-28 07:28:54,True,True,False,False,675.56,4,63.23,2024-04-27 22:55:29,{}
we_cust9503597301,WE1637260686,Carol,Jones,user923@example.com,+15552754085,unknown,,Toronto,ON,United States,US,2023-02-09 13:35:33,2024-01-01 00:33:08,2022-11-21 20:48:21,2025-02-23 18:44:31,False,True,True,False,99.79,7,98.85,2024-09-23 16:32:00,{}
we_cust7801948900,WE4016921999,Alice,Patel,user924@example.com,+15553483421,female,,Sydney,NSW,United States,US,2023-07-01 12:51:21,2024-07-13 03:02:10,2022-03-20 10:59:12,2024-07-09 22:00:06,True,True,False,True,375.28,3,119.07,2024-08-08 19:41:07,{}
we_cust9704383251,WE3311754337,Eve,Patel,user925@example.com,+15558897528,female,,Los Angeles,NSW,Canada,US,2022-06-25 10:50:01,2024-02-23 19:26:25,2022-10-22 08:08:11,2024-08-06 02:35:02,True,False,False,True,289.06,1,87.94,2025-02-09 17:51:21,{}
we_cust7333316743,WE9504443616,Eve,Patel,user926@example.com,+15556564307,male,,London,NY,United Kingdom,US,2023-05-22 23:17:59,2024-10-21 08:36:31,2022-08-23 21:12:29,2024-11-13 21:37:36,True,False,True,True,481.72,3,116.69,2024-01-22 21:37:33,{}
we_cust3480920839,WE1312622492,Eve,Patel,user927@example.com,+15559127564,unknown,,Los Angeles,Greater London,United Kingdom,US,2023-05-27 05:13:22,2024-05-18 00:19:51,2022-11-11 05:36:26,2024-11-05 17:56:24,True,True,True,True,384.36,5,93.26,2024-06-25 05:40:47,{}
we_cust4098389895,WE4638627637,David,Jones,user928@example.com,+15555240460,unknown,,London,NSW,United Kingdom,AU,2022-10-22 21:29:22,2024-10-24 15:52:55,2022-03-07 04:38:14,2024-10-29 09:06:59,False,True,False,True,654.43,2,90.87,2024-11-26 05:08:34,{}
we_cust7801180691,WE4483561460,Carol,Kim,user929@example.com,+15559543058,unknown,,New York,NSW,Australia,AU,2023-04-22 02:00:22,2024-05-12 23:34:46,2022-01-06 02:24:51,2025-01-26 10:24:40,True,False,True,True,382.65,5,96.24,2024-10-06 02:08:58,{}
we_cust8907752604,WE3925592410,Eve,Smith,user930@example.com,+15558664686,unknown,,Los Angeles,CA,United States,GB,2023-09-28 20:43:04,2024-02-28 16:40:11,2022-03-01 07:53:02,2024-06-29 05:07:26,True,False,False,False,211.74,2,113.65,2024-11-03 16:45:16,{}
we_cust3923699745,WE6904351172,Carol,Kim,user931@example.com,+15554874263,male,,Toronto,ON,United Kingdom,US,2023-06-20 20:46:20,2024-12-30 04:25:00,2022-09-23 05:42:42,2024-12-12 02:57:30,True,False,True,False,110.26,1,41.36,2025-02-21 04:42:22,{}
we_cust9725528903,WE7449343706,Carol,Smith,user932@example.com,+15553337337,female,,Toronto,Greater London,India,US,2023-05-05 20:16:10,2024-02-11 05:45:26,2022-02-23 10:53:12,2025-01-02 12:56:25,True,False,False,False,431.05,4,40.26,2024-08-04 06:56:37,{}
we_cust1471997674,WE7896072252,Eve,Patel,user933@example.com,+15559025714,unknown,,Los Angeles,NY,Australia,US,2022-01-02 10:53:02,2024-11-25 10:12:10,2022-07-09 12:25:05,2024-12-24 17:13:53,True,True,False,True,508.35,2,78.64,2024-03-26 11:22:54,{}
we_cust5376302686,WE5149444099,Alice,Jones,user934@example.com,+15554319424,male,,London,Greater London,United States,IN,2023-03-06 19:06:53,2024-06-06 23:47:50,2022-05-10 21:42:25,2024-09-08 08:13:43,True,True,False,False,315.66,5,101.51,2025-01-08 04:59:16,{}
we_cust6642266247,WE1437089219,Bob,Kim,user935@example.com,+15559291384,unknown,,Sydney,ON,Australia,AU,2022-05-06 10:16:08,2024-08-19 16:07:28,2022-03-31 20:40:35,2024-06-04 06:12:13,True,True,False,False,91.51,6,58.81,2024-08-26 12:19:51,{}
we_cust5945359606,WE8619949769,David,Kim,user936@example.com,+15551895535,unknown,,London,Greater London,United Kingdom,GB,2023-05-23 15:54:11,2025-02-26 17:12:17,2022-07-31 05:11:45,2024-08-10 15:36:02,True,False,False,False,448.09,4,110.75,2024-06-10 07:01:58,{}
