id,email,first_name,last_name,phone,verified_email,tax_exempt,tags,currency,accepts_marketing,accepts_marketing_updated_at,marketing_opt_in_level,state,note,addresses,default_address,orders_count,total_spent,last_order_id,last_order_name,created_at,updated_at
cust3020939193,user1740@example.com,Iris,Brown,+15551143212,True,False,,USD,False,2023-01-26 12:11:40,single_opt_in,enabled,,[],{},0,0.0,,,2023-01-26 12:11:40,2023-01-26 12:11:40
cust5600836559,user1741@example.com,Bob,Chen,+15556071766,True,False,,USD,True,2023-08-30 12:09:05,single_opt_in,enabled,,[],{},0,0.0,,,2023-08-30 12:09:05,2023-08-30 12:09:05
cust4820055862,user1742@example.com,Frank,Patel,+15557323816,True,False,,USD,False,2024-12-28 11:55:46,single_opt_in,enabled,,[],{},0,0.0,,,2024-12-28 11:55:46,2024-12-28 11:55:46
cust3149533961,user1743@example.com,David,White,+15553806405,True,False,,USD,True,2023-07-10 23:40:22,single_opt_in,enabled,,[],{},0,0.0,,,2023-07-10 23:40:22,2023-07-10 23:40:22
cust6576395496,user1744@example.com,Frank,Wilson,+15558610402,True,False,,USD,False,2022-04-16 13:27:52,single_opt_in,enabled,,[],{},0,0.0,,,2022-04-16 13:27:52,2022-04-16 13:27:52
cust4668931881,user1745@example.com,Carol,Smith,+15554183858,True,False,,USD,False,2022-09-03 05:33:35,single_opt_in,enabled,,[],{},0,0.0,,,2022-09-03 05:33:35,2022-09-03 05:33:35
cust6155234610,user1746@example.com,David,Lee,+15553172242,True,False,,USD,True,2023-03-24 11:59:26,single_opt_in,enabled,,[],{},0,0.0,,,2023-03-24 11:59:26,2023-03-24 11:59:26
cust2965254350,user1747@example.com,Hank,Smith,+15553834398,True,False,,USD,True,2022-04-27 03:53:35,single_opt_in,enabled,,[],{},0,0.0,,,2022-04-27 03:53:35,2022-04-27 03:53:35
cust4073772623,user1748@example.com,David,Taylor,+15557464938,True,False,,USD,True,2024-04-10 04:45:49,single_opt_in,enabled,,[],{},0,0.0,,,2024-04-10 04:45:49,2024-04-10 04:45:49
cust4345526911,user1749@example.com,Grace,Smith,+15553259717,True,False,,USD,True,2024-06-12 18:49:18,single_opt_in,enabled,,[],{},0,0.0,,,2024-06-12 18:49:18,2024-06-12 18:49:18
cust7389111087,user1750@example.com,Alice,Wilson,+15558278625,True,False,,USD,True,2023-01-10 23:59:04,single_opt_in,enabled,,[],{},0,0.0,,,2023-01-10 23:59:04,2023-01-10 23:59:04
cust6054421752,user1751@example.com,Frank,Kim,+15552970838,True,False,,USD,False,2024-03-15 07:28:57,single_opt_in,enabled,,[],{},0,0.0,,,2024-03-15 07:28:57,2024-03-15 07:28:57
cust3725152347,user1752@example.com,Alice,Kim,+15552484106,True,False,,USD,True,2024-08-07 12:57:11,single_opt_in,enabled,,[],{},0,0.0,,,2024-08-07 12:57:11,2024-08-07 12:57:11
cust5315211627,user1753@example.com,Hank,Wilson,+15555957964,True,False,,USD,True,2024-02-16 19:06:13,single_opt_in,enabled,,[],{},0,0.0,,,2024-02-16 19:06:13,2024-02-16 19:06:13
cust2174793230,user1754@example.com,Jake,White,+15553463869,True,False,,USD,True,2023-05-01 01:07:32,single_opt_in,enabled,,[],{},0,0.0,,,2023-05-01 01:07:32,2023-05-01 01:07:32
cust4283432667,user1755@example.com,Bob,White,+15555290377,True,False,,USD,True,2023-09-13 03:59:15,single_opt_in,enabled,,[],{},0,0.0,,,2023-09-13 03:59:15,2023-09-13 03:59:15
cust1378134712,user1756@example.com,Iris,Lee,+15554631296,True,False,,USD,True,2024-08-19 00:45:15,single_opt_in,enabled,,[],{},0,0.0,,,2024-08-19 00:45:15,2024-08-19 00:45:15
cust7934137693,user1757@example.com,Bob,Taylor,+15557894356,True,False,,USD,False,2022-03-29 23:59:52,single_opt_in,enabled,,[],{},0,0.0,,,2022-03-29 23:59:52,2022-03-29 23:59:52
cust8015775567,user1758@example.com,Frank,White,+15553305951,True,False,,USD,False,2024-04-28 02:10:43,single_opt_in,enabled,,[],{},0,0.0,,,2024-04-28 02:10:43,2024-04-28 02:10:43
cust7027529118,user1759@example.com,Iris,Brown,+15556763353,True,False,,USD,True,2024-12-19 13:21:08,single_opt_in,enabled,,[],{},0,0.0,,,2024-12-19 13:21:08,2024-12-19 13:21:08
cust9441018790,user1760@example.com,Jake,Smith,+15556378128,True,False,,USD,True,2022-06-22 05:41:59,single_opt_in,enabled,,[],{},0,0.0,,,2022-06-22 05:41:59,2022-06-22 05:41:59
cust2646331504,user1761@example.com,Jake,White,+15555472051,True,False,,USD,False,2024-06-24 07:20:02,single_opt_in,enabled,,[],{},0,0.0,,,2024-06-24 07:20:02,2024-06-24 07:20:02
cust9751963589,user1762@example.com,Iris,Lee,+15553538486,True,False,,USD,True,2024-01-02 15:21:31,single_opt_in,enabled,,[],{},0,0.0,,,2024-01-02 15:21:31,2024-01-02 15:21:31
cust1818520766,user1763@example.com,Iris,Patel,+15552701408,True,False,,USD,True,2023-02-13 15:19:45,single_opt_in,enabled,,[],{},0,0.0,,,2023-02-13 15:19:45,2023-02-13 15:19:45
cust3906611156,user1764@example.com,Grace,Patel,+15559635016,True,False,,USD,True,2024-10-11 18:15:15,single_opt_in,enabled,,[],{},0,0.0,,,2024-10-11 18:15:15,2024-10-11 18:15:15
cust2068687175,user1765@example.com,Iris,Jones,+15559610706,True,False,,USD,True,2022-02-16 13:39:43,single_opt_in,enabled,,[],{},0,0.0,,,2022-02-16 13:39:43,2022-02-16 13:39:43
cust6773938304,user1766@example.com,David,Smith,+15551659190,True,False,,USD,True,2022-02-20 03:17:20,single_opt_in,enabled,,[],{},0,0.0,,,2022-02-20 03:17:20,2022-02-20 03:17:20
cust1553753599,user1767@example.com,Eve,Chen,+15559955693,True,False,,USD,True,2023-06-10 03:14:24,single_opt_in,enabled,,[],{},0,0.0,,,2023-06-10 03:14:24,2023-06-10 03:14:24
cust7823288650,user1768@example.com,Frank,Smith,+15559271038,True,False,,USD,True,2023-10-17 15:08:35,single_opt_in,enabled,,[],{},0,0.0,,,2023-10-17 15:08:35,2023-10-17 15:08:35
cust1717346250,user1769@example.com,Carol,Jones,+15552645611,True,False,,USD,True,2023-02-10 06:21:09,single_opt_in,enabled,,[],{},0,0.0,,,2023-02-10 06:21:09,2023-02-10 06:21:09
cust4538382315,user1770@example.com,Hank,Wilson,+15557837787,True,False,,USD,True,2022-11-08 11:36:05,single_opt_in,enabled,,[],{},0,0.0,,,2022-11-08 11:36:05,2022-11-08 11:36:05
cust6544063167,user1771@example.com,David,Chen,+15553474956,True,False,,USD,True,2023-06-04 16:36:05,single_opt_in,enabled,,[],{},0,0.0,,,2023-06-04 16:36:05,2023-06-04 16:36:05
cust6745958212,user1772@example.com,Eve,Lee,+15555028244,True,False,,USD,True,2022-04-03 06:17:35,single_opt_in,enabled,,[],{},0,0.0,,,2022-04-03 06:17:35,2022-04-03 06:17:35
cust5275521470,user1773@example.com,Grace,Jones,+15556219977,True,False,,USD,True,2022-08-05 09:03:23,single_opt_in,enabled,,[],{},0,0.0,,,2022-08-05 09:03:23,2022-08-05 09:03:23
cust9166381136,user1774@example.com,Grace,Lee,+15552419946,True,False,,USD,True,2022-11-14 06:22:10,single_opt_in,enabled,,[],{},0,0.0,,,2022-11-14 06:22:10,2022-11-14 06:22:10
cust1809283659,user1775@example.com,Grace,Lee,+15557379809,True,False,,USD,False,2024-04-29 20:53:40,single_opt_in,enabled,,[],{},0,0.0,,,2024-04-29 20:53:40,2024-04-29 20:53:40
cust2732553940,user1776@example.com,Grace,Smith,+15555423643,True,False,,USD,False,2023-05-28 00:43:13,single_opt_in,enabled,,[],{},0,0.0,,,2023-05-28 00:43:13,2023-05-28 00:43:13
cust1981049082,user1777@example.com,Bob,Chen,+15554701106,True,False,,USD,False,2024-10-27 10:57:47,single_opt_in,enabled,,[],{},0,0.0,,,2024-10-27 10:57:47,2024-10-27 10:57:47
cust1563524533,user1778@example.com,Hank,Chen,+15554372441,True,False,,USD,False,2022-04-07 19:46:30,single_opt_in,enabled,,[],{},0,0.0,,,2022-04-07 19:46:30,2022-04-07 19:46:30
cust4152835101,user1779@example.com,Alice,Patel,+15556684715,True,False,,USD,True,2023-01-02 00:26:45,single_opt_in,enabled,,[],{},0,0.0,,,2023-01-02 00:26:45,2023-01-02 00:26:45
cust1725783958,user1780@example.com,Hank,Lee,+15555016833,True,False,,USD,True,2024-02-06 17:04:06,single_opt_in,enabled,,[],{},0,0.0,,,2024-02-06 17:04:06,2024-02-06 17:04:06
cust5455441991,user1781@example.com,Bob,Taylor,+15553247776,True,False,,USD,True,2022-04-24 06:21:09,single_opt_in,enabled,,[],{},0,0.0,,,2022-04-24 06:21:09,2022-04-24 06:21:09
cust9798613995,user1782@example.com,Frank,Taylor,+15555726703,True,False,,USD,True,2024-05-25 22:04:57,single_opt_in,enabled,,[],{},0,0.0,,,2024-05-25 22:04:57,2024-05-25 22:04:57
cust5272119095,user1783@example.com,Iris,Kim,+15558733173,True,False,,USD,True,2024-08-05 14:30:43,single_opt_in,enabled,,[],{},0,0.0,,,2024-08-05 14:30:43,2024-08-05 14:30:43
cust3843139149,user1784@example.com,Hank,Lee,+15554131618,True,False,,USD,False,2024-12-28 05:07:33,single_opt_in,enabled,,[],{},0,0.0,,,2024-12-28 05:07:33,2024-12-28 05:07:33
cust1084790270,user1785@example.com,Jake,Kim,+15557134308,True,False,,USD,True,2022-02-24 22:23:37,single_opt_in,enabled,,[],{},0,0.0,,,2022-02-24 22:23:37,2022-02-24 22:23:37
cust3962452613,user1786@example.com,Grace,Wilson,+15551966421,True,False,,USD,True,2023-06-22 06:03:26,single_opt_in,enabled,,[],{},0,0.0,,,2023-06-22 06:03:26,2023-06-22 06:03:26
cust7085004726,user1787@example.com,Eve,Kim,+15557118155,True,False,,USD,True,2022-04-20 22:14:21,single_opt_in,enabled,,[],{},0,0.0,,,2022-04-20 22:14:21,2022-04-20 22:14:21
cust2633177480,user1788@example.com,Hank,Lee,+15559919250,True,False,,USD,True,2023-10-09 14:33:30,single_opt_in,enabled,,[],{},0,0.0,,,2023-10-09 14:33:30,2023-10-09 14:33:30
cust7645527239,user1789@example.com,Eve,Jones,+15554956910,True,False,,USD,False,2024-07-18 04:33:35,single_opt_in,enabled,,[],{},0,0.0,,,2024-07-18 04:33:35,2024-07-18 04:33:35
cust1657675888,user1790@example.com,Alice,Wilson,+15554773411,True,False,,USD,True,2024-08-09 09:08:38,single_opt_in,enabled,,[],{},0,0.0,,,2024-08-09 09:08:38,2024-08-09 09:08:38
cust3707166618,user1791@example.com,Iris,Chen,+15555119185,True,False,,USD,True,2022-05-06 04:44:34,single_opt_in,enabled,,[],{},0,0.0,,,2022-05-06 04:44:34,2022-05-06 04:44:34
cust6588252632,user1792@example.com,Alice,Kim,+15555374525,True,False,,USD,True,2024-05-06 14:37:24,single_opt_in,enabled,,[],{},0,0.0,,,2024-05-06 14:37:24,2024-05-06 14:37:24
cust3841827734,user1793@example.com,David,Patel,+15554394146,True,False,,USD,True,2024-01-14 17:53:40,single_opt_in,enabled,,[],{},0,0.0,,,2024-01-14 17:53:40,2024-01-14 17:53:40
cust5884080139,user1794@example.com,Bob,Jones,+15551582747,True,False,,USD,True,2022-07-21 02:47:21,single_opt_in,enabled,,[],{},0,0.0,,,2022-07-21 02:47:21,2022-07-21 02:47:21
cust5800633419,user1795@example.com,Eve,Patel,+15555041390,True,False,,USD,True,2023-02-25 05:17:03,single_opt_in,enabled,,[],{},0,0.0,,,2023-02-25 05:17:03,2023-02-25 05:17:03
cust5751366455,user1796@example.com,Jake,Wilson,+15552301045,True,False,,USD,True,2022-03-06 20:12:59,single_opt_in,enabled,,[],{},0,0.0,,,2022-03-06 20:12:59,2022-03-06 20:12:59
cust6161147047,user1797@example.com,Jake,White,+15552320124,True,False,,USD,True,2022-06-11 15:41:00,single_opt_in,enabled,,[],{},0,0.0,,,2022-06-11 15:41:00,2022-06-11 15:41:00
cust8316205130,user1798@example.com,Iris,Chen,+15557137849,True,False,,USD,True,2022-02-25 07:16:02,single_opt_in,enabled,,[],{},0,0.0,,,2022-02-25 07:16:02,2022-02-25 07:16:02
cust2268523764,user1799@example.com,Carol,Patel,+15559875180,True,False,,USD,True,2024-02-11 10:28:03,single_opt_in,enabled,,[],{},0,0.0,,,2024-02-11 10:28:03,2024-02-11 10:28:03
cust9759180824,user1800@example.com,Frank,Lee,+15559380357,True,False,,USD,True,2024-02-28 12:51:31,single_opt_in,enabled,,[],{},0,0.0,,,2024-02-28 12:51:31,2024-02-28 12:51:31
cust9302705838,user1801@example.com,Alice,White,+15557805976,True,False,,USD,True,2022-12-16 21:44:37,single_opt_in,enabled,,[],{},0,0.0,,,2022-12-16 21:44:37,2022-12-16 21:44:37
cust2419931729,user1802@example.com,Iris,Chen,+15551469584,True,False,,USD,False,2024-10-07 06:19:10,single_opt_in,enabled,,[],{},0,0.0,,,2024-10-07 06:19:10,2024-10-07 06:19:10
cust1011759631,user1803@example.com,Alice,Wilson,+15557272364,True,False,,USD,True,2023-06-29 02:33:10,single_opt_in,enabled,,[],{},0,0.0,,,2023-06-29 02:33:10,2023-06-29 02:33:10
cust3884642366,user1804@example.com,Alice,Chen,+15555480794,True,False,,USD,False,2023-11-02 08:03:58,single_opt_in,enabled,,[],{},0,0.0,,,2023-11-02 08:03:58,2023-11-02 08:03:58
cust4895020135,user1805@example.com,Eve,Patel,+15557204129,True,False,,USD,True,2024-01-12 21:56:32,single_opt_in,enabled,,[],{},0,0.0,,,2024-01-12 21:56:32,2024-01-12 21:56:32
cust8168394616,user1806@example.com,Grace,Smith,+15558833357,True,False,,USD,True,2023-04-17 08:15:21,single_opt_in,enabled,,[],{},0,0.0,,,2023-04-17 08:15:21,2023-04-17 08:15:21
cust3197757742,user1807@example.com,David,Kim,+15557549897,True,False,,USD,False,2022-12-20 19:19:37,single_opt_in,enabled,,[],{},0,0.0,,,2022-12-20 19:19:37,2022-12-20 19:19:37
cust6287793163,user1808@example.com,Frank,Wilson,+15555505739,True,False,,USD,True,2022-02-03 07:27:45,single_opt_in,enabled,,[],{},0,0.0,,,2022-02-03 07:27:45,2022-02-03 07:27:45
cust6566372886,user1809@example.com,Iris,Patel,+15559378197,True,False,,USD,False,2022-03-27 23:50:30,single_opt_in,enabled,,[],{},0,0.0,,,2022-03-27 23:50:30,2022-03-27 23:50:30
cust2994056084,user1810@example.com,Alice,Brown,+15556550325,True,False,,USD,True,2022-02-10 22:32:29,single_opt_in,enabled,,[],{},0,0.0,,,2022-02-10 22:32:29,2022-02-10 22:32:29
cust6542943838,user1811@example.com,Grace,Lee,+15558608994,True,False,,USD,False,2022-11-01 17:54:26,single_opt_in,enabled,,[],{},0,0.0,,,2022-11-01 17:54:26,2022-11-01 17:54:26
cust6638034087,user1812@example.com,Iris,Wilson,+15557733982,True,False,,USD,True,2024-04-09 19:53:32,single_opt_in,enabled,,[],{},0,0.0,,,2024-04-09 19:53:32,2024-04-09 19:53:32
cust4172006012,user1813@example.com,Iris,Kim,+15555500507,True,False,,USD,True,2024-08-02 17:03:40,single_opt_in,enabled,,[],{},0,0.0,,,2024-08-02 17:03:40,2024-08-02 17:03:40
cust1197092148,user1814@example.com,Carol,Jones,+15556628815,True,False,,USD,True,2023-08-13 08:37:27,single_opt_in,enabled,,[],{},0,0.0,,,2023-08-13 08:37:27,2023-08-13 08:37:27
cust4659306670,user1815@example.com,Iris,Chen,+15554344845,True,False,,USD,False,2024-11-25 08:36:40,single_opt_in,enabled,,[],{},0,0.0,,,2024-11-25 08:36:40,2024-11-25 08:36:40
cust6027311960,user1816@example.com,Frank,Chen,+15557048062,True,False,,USD,True,2024-11-27 22:16:16,single_opt_in,enabled,,[],{},0,0.0,,,2024-11-27 22:16:16,2024-11-27 22:16:16
cust7965608188,user1817@example.com,Alice,Jones,+15555025343,True,False,,USD,False,2022-01-29 02:37:31,single_opt_in,enabled,,[],{},0,0.0,,,2022-01-29 02:37:31,2022-01-29 02:37:31
cust5694190173,user1818@example.com,David,Taylor,+15558324699,True,False,,USD,False,2024-05-08 06:32:32,single_opt_in,enabled,,[],{},0,0.0,,,2024-05-08 06:32:32,2024-05-08 06:32:32
cust8795212264,user1819@example.com,Bob,Smith,+15557219629,True,False,,USD,False,2024-01-20 00:43:30,single_opt_in,enabled,,[],{},0,0.0,,,2024-01-20 00:43:30,2024-01-20 00:43:30
cust1785418196,user1820@example.com,Hank,Wilson,+15558922002,True,False,,USD,True,2022-03-22 23:56:08,single_opt_in,enabled,,[],{},0,0.0,,,2022-03-22 23:56:08,2022-03-22 23:56:08
cust7016293621,user1821@example.com,Carol,Chen,+15555544184,True,False,,USD,True,2023-08-25 09:03:29,single_opt_in,enabled,,[],{},0,0.0,,,2023-08-25 09:03:29,2023-08-25 09:03:29
cust9428056968,user1822@example.com,David,Wilson,+15557593906,True,False,,USD,True,2023-08-10 00:04:19,single_opt_in,enabled,,[],{},0,0.0,,,2023-08-10 00:04:19,2023-08-10 00:04:19
cust8948573913,user1823@example.com,Frank,Patel,+15557487065,True,False,,USD,True,2024-12-16 07:54:08,single_opt_in,enabled,,[],{},0,0.0,,,2024-12-16 07:54:08,2024-12-16 07:54:08
cust8730507757,user1824@example.com,Bob,Brown,+15559435412,True,False,,USD,True,2022-07-14 13:11:18,single_opt_in,enabled,,[],{},0,0.0,,,2022-07-14 13:11:18,2022-07-14 13:11:18
cust4422700486,user1825@example.com,David,Brown,+15557414059,True,False,,USD,True,2023-10-30 13:04:20,single_opt_in,enabled,,[],{},0,0.0,,,2023-10-30 13:04:20,2023-10-30 13:04:20
cust1485574228,user1826@example.com,Hank,Chen,+15552066731,True,False,,USD,True,2024-12-25 11:46:04,single_opt_in,enabled,,[],{},0,0.0,,,2024-12-25 11:46:04,2024-12-25 11:46:04
cust1684598046,user1827@example.com,David,Smith,+15558229436,True,False,,USD,True,2023-10-26 01:30:33,single_opt_in,enabled,,[],{},0,0.0,,,2023-10-26 01:30:33,2023-10-26 01:30:33
cust7832220535,user1828@example.com,Jake,Patel,+15554500091,True,False,,USD,True,2024-05-03 16:31:11,single_opt_in,enabled,,[],{},0,0.0,,,2024-05-03 16:31:11,2024-05-03 16:31:11
cust8208643631,user1829@example.com,Jake,Wilson,+15555703613,True,False,,USD,True,2022-08-03 00:27:14,single_opt_in,enabled,,[],{},0,0.0,,,2022-08-03 00:27:14,2022-08-03 00:27:14
cust5856127658,user1830@example.com,Alice,Kim,+15553121867,True,False,,USD,True,2022-06-29 13:15:14,single_opt_in,enabled,,[],{},0,0.0,,,2022-06-29 13:15:14,2022-06-29 13:15:14
cust9248046539,user1831@example.com,Alice,Brown,+15552326719,True,False,,USD,False,2023-11-12 08:03:57,single_opt_in,enabled,,[],{},0,0.0,,,2023-11-12 08:03:57,2023-11-12 08:03:57
cust7061419749,user1832@example.com,Grace,Brown,+15553970963,True,False,,USD,True,2022-07-03 07:04:52,single_opt_in,enabled,,[],{},0,0.0,,,2022-07-03 07:04:52,2022-07-03 07:04:52
cust1197449658,user1833@example.com,David,Lee,+15556758906,True,False,,USD,True,2024-08-14 09:12:53,single_opt_in,enabled,,[],{},0,0.0,,,2024-08-14 09:12:53,2024-08-14 09:12:53
cust2349641712,user1834@example.com,Bob,Patel,+15555790745,True,False,,USD,True,2023-07-26 05:10:22,single_opt_in,enabled,,[],{},0,0.0,,,2023-07-26 05:10:22,2023-07-26 05:10:22
cust3426709025,user1835@example.com,Eve,Chen,+15557206548,True,False,,USD,False,2023-07-01 11:38:53,single_opt_in,enabled,,[],{},0,0.0,,,2023-07-01 11:38:53,2023-07-01 11:38:53
cust5704029171,user1836@example.com,Alice,Kim,+15551371212,True,False,,USD,True,2022-10-28 19:37:56,single_opt_in,enabled,,[],{},0,0.0,,,2022-10-28 19:37:56,2022-10-28 19:37:56
cust6362597344,user1837@example.com,David,Smith,+15559983971,True,False,,USD,True,2023-06-18 00:39:03,single_opt_in,enabled,,[],{},0,0.0,,,2023-06-18 00:39:03,2023-06-18 00:39:03
cust2653032484,user1838@example.com,Frank,Jones,+15551132864,True,False,,USD,False,2023-11-10 02:49:30,single_opt_in,enabled,,[],{},0,0.0,,,2023-11-10 02:49:30,2023-11-10 02:49:30
cust1234359689,user1839@example.com,Carol,Taylor,+15556570713,True,False,,USD,False,2022-03-31 23:30:27,single_opt_in,enabled,,[],{},0,0.0,,,2022-03-31 23:30:27,2022-03-31 23:30:27
cust8940731272,user1840@example.com,Grace,Wilson,+15556139691,True,False,,USD,False,2023-01-05 23:37:44,single_opt_in,enabled,,[],{},0,0.0,,,2023-01-05 23:37:44,2023-01-05 23:37:44
cust8953726023,user1841@example.com,David,Chen,+15559523590,True,False,,USD,True,2022-12-27 10:49:59,single_opt_in,enabled,,[],{},0,0.0,,,2022-12-27 10:49:59,2022-12-27 10:49:59
cust4734111722,user1842@example.com,Frank,Wilson,+15552468649,True,False,,USD,True,2022-05-23 21:39:57,single_opt_in,enabled,,[],{},0,0.0,,,2022-05-23 21:39:57,2022-05-23 21:39:57
cust7406579219,user1843@example.com,Grace,Chen,+15556732615,True,False,,USD,True,2024-07-03 09:15:00,single_opt_in,enabled,,[],{},0,0.0,,,2024-07-03 09:15:00,2024-07-03 09:15:00
cust6329589780,user1844@example.com,Alice,Chen,+15554109904,True,False,,USD,True,2022-01-16 14:40:41,single_opt_in,enabled,,[],{},0,0.0,,,2022-01-16 14:40:41,2022-01-16 14:40:41
cust9461708554,user1845@example.com,Carol,Lee,+15557695802,True,False,,USD,True,2022-12-19 19:52:00,single_opt_in,enabled,,[],{},0,0.0,,,2022-12-19 19:52:00,2022-12-19 19:52:00
cust9806189256,user1846@example.com,Carol,White,+15553392353,True,False,,USD,True,2023-10-04 16:11:50,single_opt_in,enabled,,[],{},0,0.0,,,2023-10-04 16:11:50,2023-10-04 16:11:50
cust8057994126,user1847@example.com,Jake,Lee,+15556420659,True,False,,USD,True,2024-04-12 23:38:24,single_opt_in,enabled,,[],{},0,0.0,,,2024-04-12 23:38:24,2024-04-12 23:38:24
cust2009317340,user1848@example.com,David,Lee,+15557227966,True,False,,USD,True,2024-06-01 10:23:14,single_opt_in,enabled,,[],{},0,0.0,,,2024-06-01 10:23:14,2024-06-01 10:23:14
cust7266763552,user1849@example.com,Jake,Smith,+15557396931,True,False,,USD,False,2022-03-13 02:47:29,single_opt_in,enabled,,[],{},0,0.0,,,2022-03-13 02:47:29,2022-03-13 02:47:29
cust2924568778,user1850@example.com,Eve,Kim,+15557661811,True,False,,USD,True,2022-01-24 03:27:30,single_opt_in,enabled,,[],{},0,0.0,,,2022-01-24 03:27:30,2022-01-24 03:27:30
cust8973989997,user1851@example.com,Grace,Jones,+15556068179,True,False,,USD,False,2023-01-24 05:46:56,single_opt_in,enabled,,[],{},0,0.0,,,2023-01-24 05:46:56,2023-01-24 05:46:56
cust7215110267,user1852@example.com,Jake,Brown,+15558494118,True,False,,USD,True,2022-03-30 08:46:35,single_opt_in,enabled,,[],{},0,0.0,,,2022-03-30 08:46:35,2022-03-30 08:46:35
cust3806215682,user1853@example.com,Eve,Kim,+15554048820,True,False,,USD,True,2022-04-30 00:17:25,single_opt_in,enabled,,[],{},0,0.0,,,2022-04-30 00:17:25,2022-04-30 00:17:25
cust5735817014,user1854@example.com,David,Lee,+15552893169,True,False,,USD,True,2022-03-30 00:14:10,single_opt_in,enabled,,[],{},0,0.0,,,2022-03-30 00:14:10,2022-03-30 00:14:10
cust2770980600,user1855@example.com,Eve,Lee,+15555018631,True,False,,USD,True,2022-07-16 20:18:39,single_opt_in,enabled,,[],{},0,0.0,,,2022-07-16 20:18:39,2022-07-16 20:18:39
cust8178927766,user1856@example.com,Grace,Lee,+15551227268,True,False,,USD,True,2023-11-13 06:32:54,single_opt_in,enabled,,[],{},0,0.0,,,2023-11-13 06:32:54,2023-11-13 06:32:54
cust9376711497,user1857@example.com,Alice,Patel,+15558603439,True,False,,USD,False,2022-10-08 13:00:46,single_opt_in,enabled,,[],{},0,0.0,,,2022-10-08 13:00:46,2022-10-08 13:00:46
cust7246858055,user1858@example.com,Grace,Chen,+15555633596,True,False,,USD,False,2023-03-15 23:56:30,single_opt_in,enabled,,[],{},0,0.0,,,2023-03-15 23:56:30,2023-03-15 23:56:30
cust8117478955,user1859@example.com,Grace,Brown,+15553293594,True,False,,USD,True,2022-03-09 21:58:42,single_opt_in,enabled,,[],{},0,0.0,,,2022-03-09 21:58:42,2022-03-09 21:58:42
cust8369792370,user1860@example.com,Grace,Patel,+15555019776,True,False,,USD,True,2023-05-03 23:27:42,single_opt_in,enabled,,[],{},0,0.0,,,2023-05-03 23:27:42,2023-05-03 23:27:42
cust1489726608,user1861@example.com,Eve,Taylor,+15557173054,True,False,,USD,False,2023-06-28 04:32:52,single_opt_in,enabled,,[],{},0,0.0,,,2023-06-28 04:32:52,2023-06-28 04:32:52
cust1952396600,user1862@example.com,David,White,+15552990842,True,False,,USD,False,2024-07-24 19:41:48,single_opt_in,enabled,,[],{},0,0.0,,,2024-07-24 19:41:48,2024-07-24 19:41:48
cust6761084958,user1863@example.com,Hank,Smith,+15555457623,True,False,,USD,False,2024-10-14 19:57:36,single_opt_in,enabled,,[],{},0,0.0,,,2024-10-14 19:57:36,2024-10-14 19:57:36
cust7536876169,user1864@example.com,Eve,Brown,+15554046619,True,False,,USD,True,2023-01-15 10:05:20,single_opt_in,enabled,,[],{},0,0.0,,,2023-01-15 10:05:20,2023-01-15 10:05:20
cust4015479599,user1865@example.com,Jake,Smith,+15557455972,True,False,,USD,False,2023-03-31 05:56:11,single_opt_in,enabled,,[],{},0,0.0,,,2023-03-31 05:56:11,2023-03-31 05:56:11
cust6000009225,user1866@example.com,Alice,Chen,+15553055876,True,False,,USD,False,2022-07-21 12:10:19,single_opt_in,enabled,,[],{},0,0.0,,,2022-07-21 12:10:19,2022-07-21 12:10:19
cust8394040015,user1867@example.com,Grace,Smith,+15555796861,True,False,,USD,True,2024-07-30 13:56:05,single_opt_in,enabled,,[],{},0,0.0,,,2024-07-30 13:56:05,2024-07-30 13:56:05
cust5754363475,user1868@example.com,Alice,Chen,+15551883138,True,False,,USD,False,2023-09-10 23:45:15,single_opt_in,enabled,,[],{},0,0.0,,,2023-09-10 23:45:15,2023-09-10 23:45:15
cust3623588379,user1869@example.com,Hank,Kim,+15555442135,True,False,,USD,True,2024-01-14 15:16:49,single_opt_in,enabled,,[],{},0,0.0,,,2024-01-14 15:16:49,2024-01-14 15:16:49
cust1805492785,user1870@example.com,Carol,Kim,+15554278491,True,False,,USD,False,2024-10-18 12:27:52,single_opt_in,enabled,,[],{},0,0.0,,,2024-10-18 12:27:52,2024-10-18 12:27:52
cust2687477596,user1871@example.com,David,Kim,+15555157601,True,False,,USD,False,2022-07-10 02:31:16,single_opt_in,enabled,,[],{},0,0.0,,,2022-07-10 02:31:16,2022-07-10 02:31:16
cust4356175095,user1872@example.com,Bob,Kim,+15553640954,True,False,,USD,True,2024-10-16 23:27:36,single_opt_in,enabled,,[],{},0,0.0,,,2024-10-16 23:27:36,2024-10-16 23:27:36
cust8373547961,user1873@example.com,Bob,Brown,+15557970196,True,False,,USD,False,2022-04-30 07:27:16,single_opt_in,enabled,,[],{},0,0.0,,,2022-04-30 07:27:16,2022-04-30 07:27:16
cust2780136605,user1874@example.com,Bob,Kim,+15552951927,True,False,,USD,True,2022-04-29 15:34:24,single_opt_in,enabled,,[],{},0,0.0,,,2022-04-29 15:34:24,2022-04-29 15:34:24
cust3528924461,user1875@example.com,Carol,Lee,+15556049898,True,False,,USD,True,2023-01-24 16:05:21,single_opt_in,enabled,,[],{},0,0.0,,,2023-01-24 16:05:21,2023-01-24 16:05:21
